Date,1540-price,1540-nav,1540-dev,1541-price,1541-nav,1541-dev,1542-price,1542-nav,1542-dev,1543-price,1543-nav,1543-dev
2018/03/05,4365,4356.06,0.21,3145,3157.06,-0.38,5390,5350.44,0.74,32250,33590.86,-3.99
2018/03/06,4385,4372.44,0.29,3155,3160.83,-0.18,5430,5379.04,0.95,31800,33472.1,-5.00
2018/03/07,4375,4379.16,-0.09,3145,3144.57,0.01,5430,5427.71,0.04,31400,33268.31,-5.62
2018/03/08,4360,4373.31,-0.30,3115,3115.91,-0.03,5400,5368.36,0.59,31400,33052.26,-5.00
2018/03/09,4375,4373.26,0.04,3135,3133.99,0.03,5390,5368.28,0.40,31500,33071.41,-4.75
2018/03/12,4385,4385.68,-0.02,3165,3173.91,-0.28,5430,5424.44,0.10,32100,33452.88,-4.04
2018/03/13,4380,4383.7,-0.08,3155,3175.77,-0.65,5420,5404.29,0.29,32000,33085.68,-3.28
2018/03/14,4390,4400.08,-0.23,3155,3184.31,-0.92,5400,5394.65,0.10,32000,33339.1,-4.02
2018/03/15,4380,4372.96,0.16,3150,3146.11,0.12,5390,5375.45,0.27,32000,33353.53,-4.06
2018/03/16,4350,4341,0.21,3130,3126.99,0.10,5360,5337.13,0.43,31900,33194.15,-3.90
2018/03/19,4330,4298.31,0.74,3085,3075.35,0.31,5350,5266.16,1.59,31900,33219.49,-3.97
2018/03/20,4350,4345.64,0.10,3115,3124.9,-0.32,5360,5342.55,0.33,31700,33293.43,-4.79
2018/03/22,4365,4376.48,-0.26,3130,3129.58,0.01,5410,5360.55,0.92,31950,33229.71,-3.85
2018/03/23,4375,4363.86,0.26,3100,3083.76,0.53,5370,5304.07,1.24,31650,32622.58,-2.98
2018/03/26,4405,4387.88,0.39,3095,3073.13,0.71,5370,5322.95,0.88,31050,32401.4,-4.17
2018/03/27,4450,4440.04,0.22,3110,3130.31,-0.65,5410,5389.79,0.37,31100,32669.94,-4.81
2018/03/28,4420,4405.18,0.34,3095,3087.35,0.25,5410,5348.6,1.15,31450,32386.82,-2.89
2018/03/29,4405,4394.49,0.24,3110,3090.16,0.64,5410,5343.74,1.24,31600,32601.53,-3.07
2018/03/30,4355,4387.68,-0.74,3090,3079.63,0.34,5400,5455.51,-1.02,31000,32194.66,-3.71
2018/04/02,4400,4392.35,0.17,3080,3078.52,0.05,5400,5363.42,0.68,31200,31837.11,-2.00
2018/04/03,4420,4410.66,0.21,3070,3064.17,0.19,5420,5382.45,0.70,30450,31092.41,-2.07
2018/04/04,4415,4419.31,-0.10,3040,3035.53,0.15,5370,5373.77,-0.07,30250,30631.92,-1.25
2018/04/05,4430,4416.36,0.31,3010,3010.7,-0.02,5370,5374.65,-0.09,30300,30799.34,-1.62
2018/04/06,4430,4427.9,0.05,3030,3015.42,0.48,5390,5403.23,-0.24,29880,30193.46,-1.04
2018/04/09,4445,4429.68,0.35,3040,3051.51,-0.38,5390,5393.43,-0.06,29880,30365.26,-1.60
2018/04/10,4445,4435.43,0.22,3075,3098.18,-0.75,5420,5412.46,0.14,30200,31139.81,-3.02
2018/04/11,4475,4472.11,0.06,3065,3089.56,-0.79,5440,5451.56,-0.21,30650,31724.56,-3.39
2018/04/12,4495,4485.59,0.21,3065,3070.45,-0.18,5450,5470.59,-0.38,31300,31879.7,-1.82
2018/04/13,4470,4470.07,0.00,3080,3092.33,-0.40,5410,5433.24,-0.43,31250,32238.77,-3.07
2018/04/16,4480,4478.62,0.03,3075,3087.43,-0.40,5450,5451.15,-0.02,32000,32709.81,-2.17
2018/04/17,4480,4474.7,0.12,3065,3085.47,-0.66,5460,5480.69,-0.38,33150,33414.45,-0.79
2018/04/18,4465,4484.32,-0.43,3075,3124.52,-1.58,5450,5498.77,-0.89,33500,33930.25,-1.27
2018/04/19,4495,4511.33,-0.36,3120,3154.02,-1.08,5530,5574.17,-0.79,34100,34886.04,-2.25
2018/04/20,4470,4488.08,-0.40,3100,3117.75,-0.57,5520,5583.64,-1.14,34150,34476.49,-0.95
2018/04/23,4455,4468.59,-0.30,3090,3092.83,-0.09,5560,5633.08,-1.30,34000,34562.2,-1.63
2018/04/24,4460,4484.97,-0.56,3085,3103.27,-0.59,5490,5557.51,-1.21,32300,33297.2,-2.99
2018/04/25,4475,4489.75,-0.33,3095,3116.57,-0.69,5470,5574.63,-1.88,32300,32819.69,-1.58
2018/04/26,4475,4498.4,-0.52,3075,3083.16,-0.26,5480,5564.99,-1.53,32600,32818.06,-0.66
2018/04/27,4465,4471.29,-0.14,3065,3067.86,-0.09,5470,5517.13,-0.85,32950,32987.34,-0.11
2018/05/01,4460,4465.27,-0.12,3065,3052.41,0.41,5420,5468.96,-0.90,32000,32431.08,-1.33
2018/05/02,4450,4464.25,-0.32,3055,3051.41,0.12,5410,5481.29,-1.30,31500,32133.1,-1.97
2018/05/07,4460,4458.2,0.04,3085,3092.16,-0.23,5420,5536.28,-2.10,32150,32861.23,-2.16
2018/05/08,4445,4447.52,-0.06,3070,3075.92,-0.19,5430,5507.55,-1.41,32100,32390.52,-0.90
2018/05/09,4455,4460.03,-0.11,3075,3091.12,-0.52,5410,5516.06,-1.92,32350,32563.51,-0.66
2018/05/10,4460,4482.2,-0.50,3090,3112.04,-0.71,5410,5555.14,-2.61,32250,32950.76,-2.13
2018/05/11,4475,4487.95,-0.29,3085,3128.2,-1.38,5470,5602.81,-2.37,32900,33255.88,-1.07
2018/05/14,4470,4489.72,-0.44,3095,3129.97,-1.12,5460,5592.05,-2.36,32700,33350.1,-1.95
2018/05/15,4465,4480.01,-0.34,3060,3093.71,-1.09,5480,5563.32,-1.50,32750,33242.76,-1.48
2018/05/16,4435,4437.44,-0.05,3060,3068.89,-0.29,5430,5505.93,-1.38,32550,33179.78,-1.90
2018/05/17,4435,4430.63,0.10,3040,3042.16,-0.07,5430,5525.9,-1.74,32900,33281.03,-1.14
2018/05/18,4440,4443.14,-0.07,3050,3050.69,-0.02,5440,5573.58,-2.40,32900,33363.4,-1.39
2018/05/21,4440,4451.68,-0.26,3045,3040.08,0.16,5440,5601.98,-2.89,32400,33087.63,-2.08
2018/05/22,4435,4448.73,-0.31,3070,3091.49,-0.70,5440,5600.94,-2.87,33000,33640.04,-1.90
2018/05/23,4425,4428.39,-0.08,3065,3089.54,-0.79,5450,5608.5,-2.83,32850,33563.84,-2.13
2018/05/24,4405,4404.18,0.02,3050,3067.58,-0.57,5460,5558.75,-1.78,32600,32925.11,-0.99
2018/05/25,4430,4431.19,-0.03,3065,3078.97,-0.45,5470,5606.42,-2.43,32450,32788.52,-1.03
2018/05/28,4410,4410.74,-0.02,3050,3057.87,-0.26,5470,5606.17,-2.43,32350,32901.63,-1.68
2018/05/29,4395,4399.1,-0.09,3045,3062.59,-0.57,5460,5510.58,-0.92,32350,32816.01,-1.42
2018/05/30,4400,4390.35,0.22,3040,3049.2,-0.30,5430,5461.78,-0.58,32350,32519.91,-0.52
2018/05/31,4410,4404.8,0.12,3050,3068.22,-0.59,5420,5499.91,-1.45,32350,32919.42,-1.73
2018/06/01,4410,4402.8,0.16,3050,3060.52,-0.34,5410,5500.67,-1.65,32300,32799.82,-1.52
2018/06/04,4395,4397.81,-0.06,3040,3059.43,-0.64,5400,5489.93,-1.64,33200,33446.11,-0.74
2018/06/05,4405,4405.49,-0.01,3040,3049.86,-0.32,5410,5528.02,-2.13,33100,33067.54,0.10
2018/06/06,4430,4430.55,-0.01,3050,3069.82,-0.65,5420,5574.71,-2.78,33100,33219.52,-0.36
2018/06/07,4420,4428.57,-0.19,3055,3078.35,-0.76,5450,5622.36,-3.07,33800,33600.48,0.59
2018/06/08,4420,4411.13,0.20,3035,3044.97,-0.33,5440,5641.36,-3.57,33600,33310.49,0.87
2018/06/11,4440,4431.26,0.20,3055,3086.74,-1.03,5510,5679.29,-2.98,33450,33839.92,-1.15
2018/06/12,4440,4442.8,-0.06,3060,3086.7,-0.87,5500,5687.8,-3.30,33800,33976.8,-0.52
2018/06/13,4435,4447.58,-0.28,3050,3061.89,-0.39,5500,5687.71,-3.30,33900,34279.54,-1.11
2018/06/14,4435,4442.7,-0.17,3055,3069.46,-0.47,5500,5744.9,-4.26,33850,33837.83,0.04
2018/06/15,4465,4467.76,-0.06,3065,3094.18,-0.94,5530,5823.09,-5.03,33500,33970.95,-1.39
2018/06/18,4405,4394.2,0.25,3035,3030.23,0.16,5420,5623.33,-3.62,33150,33567.43,-1.24
2018/06/19,4395,4366.14,0.66,3000,2983.52,0.55,5380,5519.21,-2.52,32900,32811.93,0.27
2018/06/20,4360,4360.3,-0.01,2965,2930.14,1.19,5340,5519.12,-3.25,32450,32231.71,0.68
2018/06/21,4360,4344.8,0.35,2952,2951.05,0.03,5350,5518.09,-3.05,32350,32059.54,0.91
2018/06/22,4350,4336.05,0.32,2936,2921.49,0.50,5360,5519.91,-2.90,31550,31501.95,0.15
2018/06/25,4310,4304.03,0.14,2939,2949.94,-0.37,5340,5493.89,-2.80,31650,31428.35,0.71
2018/06/26,4315,4303.98,0.26,2928,2925.13,0.10,5330,5461.36,-2.41,31550,31030.96,1.67
2018/06/27,4300,4289.45,0.25,2934,2935.57,-0.05,5330,5443.14,-2.08,32400,31652.25,2.36
2018/06/28,4305,4292.29,0.30,2914,2921.24,-0.25,5330,5444.01,-2.09,31950,31705.3,0.77
2018/06/29,4315,4307.7,0.17,2906,2920.24,-0.49,5370,5452.52,-1.51,31600,31647.15,-0.15
2018/07/02,4305,4295.95,0.21,2888,2888.66,-0.02,5350,5471.29,-2.22,32000,31804.01,0.62
2018/07/03,4290,4275.62,0.34,2785,2766.77,0.66,5300,5366.26,-1.23,31800,31384.31,1.32
2018/07/04,4335,4316.12,0.44,2854,2842.89,0.39,5320,5451.09,-2.40,31550,31533.37,0.05
2018/07/05,4335,4314.14,0.48,2865,2868.55,-0.12,5320,5451.01,-2.40,31700,31753.06,-0.17
2018/07/06,4325,4325.68,-0.02,2870,2881.84,-0.41,5330,5451.89,-2.24,31700,31767.46,-0.21
2018/07/09,4335,4329.4,0.13,2895,2918.84,-0.82,5340,5470.72,-2.39,31900,32123.3,-0.70
2018/07/10,4350,4339,0.25,2899,2914.99,-0.55,5340,5489.72,-2.73,32150,32268.59,-0.37
2018/07/11,4325,4317.71,0.17,2874,2885.43,-0.40,5320,5440.03,-2.21,31700,31685.97,0.04
2018/07/12,4335,4331.18,0.09,2879,2878.73,0.01,5330,5459.03,-2.36,31750,31851.04,-0.32
2018/07/13,4355,4352.37,0.06,2885,2909.15,-0.83,5340,5525.73,-3.36,32050,32143.23,-0.29
2018/07/17,4345,4333.82,0.26,2864,2869.95,-0.21,5330,5525.41,-3.54,31600,31342.96,0.82
2018/07/18,4305,4299.02,0.14,2842,2836.59,0.19,5270,5391.75,-2.26,31450,31264.15,0.59
2018/07/19,4310,4290.28,0.46,2841,2827.03,0.49,5260,5344.92,-1.59,31100,30832.21,0.87
2018/07/20,4280,4270.92,0.21,2818,2804.14,0.49,5220,5288.55,-1.30,30450,29796.62,2.19
2018/07/23,4260,4242.77,0.41,2830,2819.25,0.38,5210,5288.31,-1.48,29940,29852.17,0.29
2018/07/24,4230,4216.66,0.32,2847,2843.96,0.11,5200,5249.12,-0.94,30600,30553.07,0.15
2018/07/25,4250,4239.78,0.24,2866,2874.38,-0.29,5210,5296.74,-1.64,30700,30717.22,-0.06
2018/07/26,4250,4228.14,0.52,2868,2861.01,0.24,5210,5298.57,-1.67,31200,31177.05,0.07
2018/07/27,4250,4224.24,0.61,2842,2840.98,0.04,5170,5250.79,-1.54,31100,30926.86,0.56
2018/07/30,4230,4207.68,0.53,2835,2818.96,0.57,5130,5269.64,-2.65,31000,31043.57,-0.14
2018/07/31,4235,4221.15,0.33,2842,2848.43,-0.23,5130,5280.05,-2.84,31100,31025.97,0.24
2018/08/01,4255,4248.12,0.16,2871,2884.53,-0.47,5170,5318.04,-2.78,31450,31022.02,1.38
2018/08/02,4240,4225.87,0.33,2827,2820.74,0.22,5150,5298.89,-2.81,31400,31011.03,1.25
2018/08/03,4215,4183.36,0.76,2839,2828.32,0.38,5140,5241.6,-1.94,31050,30938.87,0.36
2018/08/06,4205,4192.86,0.29,2852,2851.03,0.03,5120,5269.02,-2.83,31000,30777.92,0.72
2018/08/07,4205,4185.09,0.48,2834,2843.37,-0.33,5090,5241.29,-2.89,30500,30776.33,-0.90
2018/08/08,4205,4187.94,0.41,2838,2838.58,-0.02,5100,5261.24,-3.06,30700,30557.4,0.47
2018/08/09,4200,4189.82,0.24,2837,2852.81,-0.55,5100,5251.62,-2.89,30600,30235.92,1.20
2018/08/10,4180,4161.79,0.44,2829,2828.98,0.00,5110,5252.5,-2.71,30350,30132.72,0.72
2018/08/13,4145,4140.42,0.11,2790,2786.99,0.11,5020,5167.4,-2.85,30250,29826.91,1.42
2018/08/14,4130,4113.35,0.40,2745,2734.62,0.38,5000,5109.16,-2.14,30000,29655.04,1.16
2018/08/15,4125,4100.75,0.59,2705,2692.72,0.46,5000,5099.55,-1.95,30250,29708.98,1.82
2018/08/16,4110,4047.62,1.54,2701,2652.71,1.82,4925,4994.58,-1.39,28950,28655.5,1.03
2018/08/17,4070,4039.86,0.75,2722,2655.53,2.50,5000,4965.9,0.69,29970,29998.46,-0.09
2018/08/20,4085,4069.64,0.38,2728,2683.01,1.68,4995,5003.82,-0.18,30050,30619.42,-1.86
2018/08/21,4100,4084.07,0.39,2720,2705.81,0.52,4990,4993.25,-0.07,30300,30546.33,-0.81
2018/08/22,4115,4092.71,0.54,2724,2693.4,1.14,4985,5002.71,-0.35,30300,30522.16,-0.73
2018/08/23,4115,4103.28,0.29,2708,2686.7,0.79,4950,4974.03,-0.48,30800,30768.03,0.10
2018/08/24,4125,4106.13,0.46,2697,2679.05,0.67,4865,4973.96,-2.19,30700,30922.63,-0.72
2018/08/27,4160,4157.13,0.07,2710,2701.77,0.30,4940,5089.11,-2.93,31250,31585.89,-1.06
2018/08/28,4190,4177.35,0.30,2737,2763.57,-0.96,4950,5097.62,-2.90,31500,31990.75,-1.53
2018/08/29,4170,4150.28,0.48,2712,2719.77,-0.29,4950,5003.14,-1.06,31450,31587.39,-0.43
2018/08/30,4185,4160.85,0.58,2715,2726.39,-0.42,4930,5013.56,-1.67,31850,32718.62,-2.65
2018/08/31,4165,4147.29,0.43,2715,2714.93,0.00,4935,4965.8,-0.62,32400,32878.83,-1.46
2018/09/03,4150,4135.56,0.35,2697,2691,0.22,4895,4917.83,-0.46,32500,32920.79,-1.28
2018/09/04,4160,4141.3,0.45,2706,2705.23,0.03,4905,4927.29,-0.45,32850,33186.28,-1.01
2018/09/05,4150,4127.74,0.54,2698,2668.1,1.12,4855,4859.55,-0.09,32950,33461.17,-1.53
2018/09/06,4150,4136.38,0.33,2696,2680.43,0.58,4860,4850.9,0.19,32550,33389.01,-2.51
2018/09/07,4135,4129.58,0.13,2709,2675.63,1.25,4815,4813.65,0.03,32250,32710.22,-1.41
2018/09/10,4120,4105.32,0.36,2692,2664.1,1.05,4820,4833.45,-0.28,32400,32709.15,-0.95
2018/09/11,4140,4132.28,0.19,2704,2708.76,-0.18,4845,4841.96,0.06,32700,32903.16,-0.62
2018/09/12,4150,4139.96,0.24,2701,2712.53,-0.43,4835,4851.41,-0.34,32800,32602.46,0.61
2018/09/13,4180,4166.92,0.31,2724,2748.63,-0.90,4850,4879.93,-0.61,32800,32450.37,1.08
2018/09/14,4185,4184.24,0.02,2754,2782.83,-1.04,4870,4899.88,-0.61,32850,32628.4,0.68
2018/09/18,4175,4172.47,0.06,2736,2764.59,-1.03,4875,4850.97,0.50,33000,32637.94,1.11
2018/09/19,4185,4191.72,-0.16,2784,2825.42,-1.47,4895,4917.62,-0.46,33850,33914.47,-0.19
2018/09/20,4200,4191.67,0.20,2790,2839.64,-1.75,4880,4936.61,-1.15,34200,35040.51,-2.40
2018/09/21,4220,4228.29,-0.20,2855,2891.91,-1.28,4890,4936.53,-0.94,35000,35660.53,-1.85
2018/09/25,4190,4199.15,-0.22,2828,2873.67,-1.59,4905,4937.19,-0.65,34100,36239.85,-5.90
2018/09/26,4220,4207.78,0.29,2830,2866.02,-1.26,4915,5002.88,-1.76,35000,36159.19,-3.21
2018/09/27,4195,4178.79,0.39,2819,2862.18,-1.51,4945,4983.75,-0.78,36400,36339.05,0.17
2018/09/28,4180,4168.13,0.28,2795,2825.05,-1.06,4930,4956.03,-0.53,37000,36685.37,0.86
2018/10/01,4220,4202.71,0.41,2800,2852.48,-1.84,4975,5071.07,-1.89,36450,36212.7,0.66
2018/10/02,4215,4211.34,0.09,2853,2889.52,-1.26,4970,5069.09,-1.95,36250,36034.29,0.60
2018/10/03,4250,4252.77,-0.07,2861,2907.54,-1.60,4975,5145.24,-3.31,36000,35794.77,0.57
2018/10/04,4255,4246.93,0.19,2850,2890.39,-1.40,5000,5126.11,-2.46,36300,35497.91,2.26
2018/10/05,4240,4235.31,0.11,2846,2885.59,-1.37,5020,5057.43,-0.74,36150,35118.31,2.94
2018/10/09,4195,4177.25,0.42,2832,2856.9,-0.87,4970,4933.27,0.74,36350,35897.71,1.26
2018/10/10,4195,4174.31,0.50,2841,2870.17,-1.02,4900,4971.31,-1.43,36100,36295.62,-0.54
2018/10/11,4170,4152.07,0.43,2791,2814.04,-0.82,4875,4895.01,-0.41,35500,35376.36,0.35
2018/10/12,4245,4247.51,-0.06,2858,2894.81,-1.27,4950,5000.7,-1.01,36000,36203.93,-0.56
2018/10/15,4260,4247.36,0.30,2838,2889.93,-1.80,4930,5030.01,-1.99,34600,35661.18,-2.98
2018/10/16,4275,4262.75,0.29,2860,2886.08,-0.90,4915,5039.46,-2.47,36300,35831.58,1.31
2018/10/17,4255,4255.95,-0.02,2848,2878.44,-1.06,4920,5027.95,-2.15,36250,36027.36,0.62
2018/10/18,4280,4260.72,0.45,2844,2863.18,-0.67,4900,4981.19,-1.63,36300,35865.87,1.21
2018/10/19,4285,4287.68,-0.06,2835,2875.5,-1.41,4905,4982.07,-1.55,36150,35987.38,0.45
2018/10/22,4280,4289.46,-0.22,2832,2884.88,-1.83,4890,5018.05,-2.55,35500,36495.73,-2.73
2018/10/23,4265,4272.05,-0.17,2801,2827.8,-0.95,4895,5008.45,-2.27,37600,37570.55,0.08
2018/10/24,4290,4296.11,-0.14,2830,2871.49,-1.44,4960,5094.12,-2.63,38500,38691.42,-0.49
2018/10/25,4300,4303.78,-0.09,2809,2860.99,-1.82,4865,5093.09,-4.48,37800,37884.95,-0.22
2018/10/26,4285,4290.23,-0.12,2792,2840.03,-1.69,4865,5092.06,-4.46,37200,37274.99,-0.20
2018/10/29,4275,4282.37,-0.17,2815,2858.92,-1.54,4855,5035.62,-3.59,37050,37201.33,-0.41
2018/10/30,4305,4286.17,0.44,2853,2885.5,-1.13,4885,5006.97,-2.44,37100,37239.14,-0.37
2018/10/31,4300,4278.41,0.50,2855,2900.67,-1.57,4875,4978.31,-2.08,36700,36686.53,0.04
2018/11/01,4270,4264.84,0.12,2872,2919.62,-1.63,4860,4941,-1.64,36300,36865.99,-1.54
2018/11/02,4305,4317.82,-0.30,2936,2999.39,-2.11,4930,4940.92,-0.22,37000,37035.35,-0.10
2018/11/05,4325,4324.42,0.01,2931,3020.17,-2.95,4955,5063.54,-2.14,37600,38046.16,-1.17
2018/11/06,4310,4325.34,-0.35,2912,3011.57,-3.31,4935,5092.04,-3.08,36800,38314.17,-3.95
2018/11/07,4320,4313.72,0.15,2967,3025.78,-1.94,4920,5092.91,-3.40,37500,37223.36,0.74
2018/11/08,4325,4314.63,0.24,3000,3040.94,-1.35,4940,5054.75,-2.27,38100,38310.8,-0.55
2018/11/09,4315,4305.91,0.21,2965,2989.59,-0.82,4910,5026.1,-2.31,38400,38378.65,0.06
2018/11/12,4280,4272.98,0.16,2958,2994.21,-1.21,4880,4949.7,-1.41,38250,38232.63,0.05
2018/11/13,4270,4254.62,0.36,2935,2961.86,-0.91,4880,4911.53,-0.64,37550,37710.35,-0.43
2018/11/14,4260,4248.78,0.26,2909,2927.61,-0.64,4860,4910.51,-1.03,37950,37906,0.12
2018/11/15,4275,4268.98,0.14,2906,2913.31,-0.25,4860,4861.87,-0.04,37800,38476.6,-1.76
2018/11/16,4280,4267.97,0.28,2905,2934.17,-0.99,4880,4860.84,0.39,39500,39361.99,0.35
2018/11/19,4270,4261.07,0.21,2890,2917.89,-0.96,4900,4858.72,0.85,40150,39893.45,0.64
2018/11/20,4280,4264.88,0.35,2911,2941.61,-1.04,4900,4856.74,0.89,39500,39474.51,0.06
2018/11/21,4285,4271.58,0.31,2886,2914.01,-0.96,4865,4857.62,0.15,39750,39056.52,1.78
2018/11/22,4300,4298.53,0.03,2907,2932.02,-0.85,4900,5010.86,-2.21,40000,39370.56,1.60
2018/11/26,4300,4299.29,0.02,2901,2930.9,-1.02,4865,5010.56,-2.91,40000,39029.21,2.49
2018/11/27,4310,4295.39,0.34,2894,2929.9,-1.23,4870,4896.22,-0.54,39200,39383.66,-0.47
2018/11/28,4290,4283.77,0.15,2878,2902.3,-0.84,4855,4895.19,-0.82,39200,39740.93,-1.36
2018/11/29,4295,4300.11,-0.12,2876,2877.56,-0.05,4860,4895.12,-0.72,40000,39673.44,0.82
2018/11/30,4295,4301.03,-0.14,2844,2830,0.49,4860,5009.32,-2.98,40600,40912.14,-0.76
2018/12/03,4310,4314.36,-0.10,2829,2831.75,-0.10,4840,5009.01,-3.37,40800,41621.38,-1.97
2018/12/04,4330,4339.37,-0.22,2805,2790.87,0.51,4855,4990.86,-2.72,41000,42388.54,-3.28
2018/12/05,4315,4325.83,-0.25,2788,2753.79,1.24,4865,5019.33,-3.07,41900,42817.72,-2.14
2018/12/06,4320,4331.56,-0.27,2766,2751.85,0.51,4855,5020.21,-3.29,42150,43112.64,-2.23
2018/12/07,4320,4336.33,-0.38,2742,2737.56,0.16,4850,5018.23,-3.35,41200,41742.08,-1.30
2018/12/10,4335,4352.57,-0.40,2742,2734.6,0.27,4845,4959,-2.30,41500,42107.71,-1.44
2018/12/11,4350,4372.76,-0.52,2721,2711.76,0.34,4850,4997.95,-2.96,41350,42770.66,-3.32
2018/12/12,4355,4372.71,-0.41,2745,2744.01,0.04,4870,5065.45,-3.86,42050,42915.37,-2.02
2018/12/13,4350,4377.48,-0.63,2781,2810.46,-1.05,4880,5111.06,-4.52,42000,43346.42,-3.11
2018/12/14,4345,4360.08,-0.35,2765,2771.48,-0.23,4885,5110.03,-4.40,42500,42927.82,-1.00
2018/12/17,4325,4348.36,-0.54,2740,2735.26,0.17,4855,5110.75,-5.00,42150,42826.81,-1.58
2018/12/18,4330,4349.28,-0.44,2723,2727.63,-0.17,4860,5064.04,-4.03,43000,43335.78,-0.77
2018/12/19,4325,4355.01,-0.69,2711,2735.18,-0.88,4840,5036.36,-3.90,42750,43664.76,-2.09
2018/12/20,4305,4323.16,-0.42,2685,2701.9,-0.63,4810,5006.78,-3.93,42700,43700.63,-2.29
2018/12/21,4320,4348.17,-0.65,2680,2704.71,-0.91,4800,5007.66,-4.15,41800,43479.37,-3.86
2018/12/25,4310,4337.37,-0.63,2646,2656.12,-0.38,4575,4966.43,-7.88,40700,42498.05,-4.23
2018/12/26,4345,4356.59,-0.27,2649,2686.47,-1.39,4730,4974.92,-4.92,42500,43953.41,-3.31
2018/12/27,4350,4368.11,-0.41,2701,2726.32,-0.93,4785,5127.13,-6.67,42350,43409.93,-2.44
2018/12/28,4375,4380.59,-0.13,2701,2710.14,-0.34,4850,5166.08,-6.12,43000,43020.42,-0.05
2019/01/04,4365,4345.53,0.45,2671,2670.9,0.00,4905,5205.46,-5.77,42500,42341.22,0.38
2019/01/07,4335,4328.04,0.16,2724,2749.58,-0.93,4865,5224.25,-6.88,42650,43479.01,-1.91
2019/01/08,4335,4326.06,0.21,2728,2741,-0.47,4875,5136.64,-5.09,43200,43480.06,-0.64
2019/01/09,4340,4322.16,0.41,2729,2749.5,-0.75,4850,5165.11,-6.10,44150,44397.97,-0.56
2019/01/10,4350,4334.63,0.35,2719,2740.92,-0.80,4850,5230.68,-7.28,43850,44246.05,-0.90
2019/01/11,4340,4343.26,-0.08,2722,2736.13,-0.52,4850,5192.54,-6.60,44600,43814.48,1.79
2019/01/15,4345,4347.87,-0.07,2687,2688.5,-0.06,4920,5209.36,-5.55,45000,43382.32,3.73
2019/01/16,4350,4343.01,0.16,2685,2673.27,0.44,4895,5209.28,-6.03,44650,43880.74,1.75
2019/01/17,4370,4365.12,0.11,2700,2690.32,0.36,4905,5210.16,-5.86,45300,44788.32,1.14
2019/01/18,4375,4378.56,-0.08,2734,2734.9,-0.03,4900,5210.08,-5.95,46900,46671.85,0.49
2019/01/21,4345,4354.32,-0.21,2700,2699.66,0.01,4890,5209.85,-6.14,48750,47527.85,2.57
2019/01/22,4340,4339.82,0.00,2684,2668.29,0.59,4860,5210.72,-6.73,47950,45878.15,4.52
2019/01/23,4350,4364.82,-0.34,2675,2674.89,0.00,4875,5144.99,-5.25,46600,45302.03,2.87
2019/01/24,4350,4358.99,-0.21,2681,2688.15,-0.27,4875,5145.87,-5.26,45000,45439.13,-0.97
2019/01/25,4370,4362.79,0.17,2707,2706.15,0.03,4875,5125.81,-4.89,44250,44525.19,-0.62
2019/01/28,4415,4412.74,0.05,2733,2744,-0.40,4980,5278.76,-5.66,45500,44842.67,1.47
2019/01/29,4415,4422.33,-0.17,2720,2729.72,-0.36,4965,5269.17,-5.77,44550,43628.44,2.11
2019/01/30,4455,4454.07,0.02,2724,2743.92,-0.73,5000,5326.18,-6.12,43900,43829.37,0.16
2019/01/31,4465,4444.39,0.46,2720,2723.95,-0.15,5010,5326.1,-5.93,44600,44305.26,0.67
2019/02/01,4455,4444.32,0.24,2724,2740.97,-0.62,5010,5335.45,-6.10,45100,43953.03,2.61
2019/02/04,4450,4461.5,-0.26,2738,2762.68,-0.89,5010,5297.17,-5.42,45100,44396.06,1.59
2019/02/05,4460,4475.9,-0.36,2746,2771.18,-0.91,5040,5334.18,-5.51,45200,44854.81,0.77
2019/02/06,4445,4468.14,-0.52,2729,2755.96,-0.98,5020,5315.08,-5.55,45550,45391.4,0.35
2019/02/07,4435,4444.01,-0.20,2701,2717.96,-0.62,4970,5229.42,-4.96,45700,45513.42,0.41
2019/02/08,4440,4451.67,-0.26,2685,2675.22,0.37,4975,5257.87,-5.38,46500,45529.45,2.13
2019/02/12,4470,4485.17,-0.34,2680,2677.91,0.08,5030,5305.1,-5.19,46200,45941.54,0.56
2019/02/13,4480,4501.49,-0.48,2690,2691.16,-0.04,5010,5324.04,-5.90,47600,46599.11,2.15
2019/02/14,4480,4500.48,-0.46,2679,2682.58,-0.13,4995,5304.95,-5.84,47400,46778.32,1.33
2019/02/15,4475,4489.83,-0.33,2667,2661.66,0.20,4980,5257.32,-5.27,48150,46820.6,2.84
2019/02/18,4530,4533.98,-0.09,2708,2727.02,-0.70,5030,5333.16,-5.68,48500,47975.39,1.09
2019/02/19,4535,4538.74,-0.08,2725,2740.26,-0.56,5050,5332.13,-5.29,49100,48510.07,1.22
2019/02/20,4590,4607.07,-0.37,2757,2781.03,-0.86,5120,5417.64,-5.49,49800,50289.37,-0.97
2019/02/21,4580,4589.68,-0.21,2773,2790.48,-0.63,5100,5428.02,-6.04,49750,49789.47,-0.08
2019/02/22,4525,4548.22,-0.51,2775,2803.72,-1.02,5020,5360.42,-6.35,49000,49470.6,-0.95
2019/02/25,4540,4561.55,-0.47,2831,2871.92,-1.42,5060,5398.22,-6.27,50000,50092.54,-0.18
2019/02/26,4540,4557.64,-0.39,2885,2908.89,-0.82,5040,5379.12,-6.30,51700,51646.72,0.10
2019/02/27,4530,4542.18,-0.27,2893,2911.69,-0.64,5030,5379.99,-6.51,52300,51820.23,0.93
